940066,1480712,-964301,1422,14,0,14,-92,3,0,3,284709
940191,1481189,-964501,1341,180,27,180,-348,-55,27,-55,284701
940180,1480542,-964586,1392,42,0,42,25,3,0,3,284704
940200,1481561,-964856,1402,-19,21,-19,-28,36,21,36,284679
940109,1481626,-964953,1419,-20,7,-20,-258,19,7,19,284690
940003,1479419,-965110,1422,-29,2,-29,-186,3,2,3,284693
939688,1479588,-965243,1317,-64,20,-64,-4,9,20,9,284708
939626,1481006,-965116,1394,-13,-4,-13,-8,-58,-4,-58,284517
939516,1479158,-965151,1414,-21,8,-21,-94,40,8,40,284631
939463,1479690,-965120,1422,-11,-7,-11,-5,-29,-7,-29,284646
939334,1478384,-965350,1422,-30,-15,-30,-163,-82,-15,-82,284670
939146,1478833,-965558,1404,-89,-15,-89,-258,-54,-15,-54,284700
938832,1479044,-965636,1283,-186,29,-186,-180,33,29,33,284705
938978,1480553,-965861,1293,20,25,20,5,-6,25,-6,284695
938714,1479457,-966101,1321,130,-34,130,-223,76,-34,76,284687
938467,1478724,-966320,1330,83,-54,83,-26,54,-54,54,284673
938168,1479256,-966507,1291,-27,-59,-27,0,-4,-59,-4,284693
938119,1478624,-966381,1386,-10,-27,-10,-53,-111,-27,-111,284502
937920,1478251,-966483,1380,52,-2,52,-62,-28,-2,-28,284656
937685,1479447,-966566,1348,160,19,160,-332,-51,19,-51,284689
937562,1477136,-966651,1394,-15,16,-15,-122,37,16,37,284682
937607,1478410,-966793,1393,8,9,8,15,4,9,4,284695
937680,1479213,-966829,1379,-9,-25,-9,10,-7,-25,-7,284672
937449,1478654,-967045,1350,83,-35,83,-96,35,-35,35,284698
937313,1477191,-966999,1398,43,11,43,-107,-93,11,-93,284619
937310,1478479,-967181,1407,8,16,8,19,-16,16,-16,284669
937312,1477780,-967331,1408,54,9,54,-198,-20,9,-20,284712
937374,1477105,-967303,1390,-178,-38,-178,-1002,-239,-38,-239,284657
937429,1476341,-967395,1379,-100,-26,-100,-35,-67,-26,-67,284704
937194,1476889,-967667,1347,8,-68,8,10,10,-68,10,284654
936962,1476327,-967625,1339,103,52,103,-144,-114,52,-114,284614
936762,1479310,-967748,1358,64,26,64,-27,-30,26,-30,284684
936775,1477291,-967758,1389,20,-22,20,7,12,-22,12,284650
936705,1477161,-967872,1416,8,-7,8,-37,8,-7,8,284698
936515,1476098,-968046,1395,-13,-12,-13,4,-4,-12,-4,284706
936590,1475581,-967949,1378,-23,-67,-23,13,-36,-67,-36,284607
936643,1475382,-968125,1384,-21,-2,-21,1,4,-2,4,284681
936399,1475443,-968374,1352,70,-42,70,-74,49,-42,49,284687
936339,1476706,-968599,1405,7,-11,7,-216,72,-11,72,284685
936290,1475684,-968846,1420,14,4,14,-25,-36,4,-36,284682
936025,1475266,-968788,1335,-40,92,-40,-8,37,92,37,284616
935850,1475033,-968969,1377,-11,19,-11,26,7,19,7,284692
935666,1474829,-969219,1385,-66,-22,-66,-126,-66,-22,-66,284680
935485,1475852,-969462,1388,-59,-30,-59,-66,-53,-30,-53,284682
935376,1476201,-969694,1410,-56,-18,-56,-322,-71,-18,-71,284696
935306,1475646,-969859,1422,-9,-6,-9,37,-11,-6,-11,284684
935172,1476065,-969774,1421,-35,20,-35,-211,143,20,143,284605
935008,1475914,-969997,1401,80,-18,80,-285,112,-18,112,284661
934928,1476469,-970108,1420,6,-5,6,-47,13,-5,13,284706
934764,1475869,-970314,1401,30,-20,30,-16,25,-20,25,284696
934684,1476521,-970472,1420,2,-7,2,-8,-3,-7,-3,284718
934684,1476521,-970472,1420,2,-7,2,-8,-3,-7,-3,284718
934702,1474489,-970790,1417,14,38,14,-9,-72,38,-72,284573
934701,1475548,-970954,1416,57,23,57,-325,-77,23,-77,284641
934436,1475408,-971002,1346,54,35,54,12,-28,35,-28,284687
934256,1476445,-971190,1377,25,-4,25,0,5,-4,5,284709
934277,1476705,-971417,1397,44,15,44,-92,-41,15,-41,284709
934146,1476175,-971517,1414,32,6,32,-113,-15,6,-15,284714
934133,1475876,-971508,1415,-20,-15,-20,-40,-49,-15,-49,284678
934203,1476655,-971678,1378,-20,19,-20,8,0,19,0,284698
933910,1476068,-971726,1310,102,36,102,-94,-32,36,-32,284700
934011,1475347,-971722,1326,99,-32,99,-84,50,-32,50,284684
934020,1476659,-971683,1381,-46,-40,-46,-222,-109,-40,-109,284644
933972,1476965,-971809,1412,0,-11,0,-12,-20,-11,-20,284691
934087,1477003,-971894,1369,69,-8,69,-76,3,-8,3,284719
934024,1476388,-972041,1410,8,-2,8,-212,30,-2,30,284723
933707,1476885,-971962,1297,-21,104,-21,26,23,104,23,284641
933606,1477093,-971929,1386,-12,41,-12,-8,34,41,34,284657
933539,1477892,-972140,1415,-2,12,-2,-771,-147,12,-147,284673
933824,1476621,-972270,1156,-46,4,-46,69,-24,4,-24,284701
933761,1477278,-972490,1347,-1,0,-1,-201,90,0,90,284653
933781,1477302,-972577,1395,11,1,11,15,14,1,14,284706
933669,1476469,-972609,1413,27,6,27,-148,-37,6,-37,284705
933539,1476734,-972799,1419,-20,-1,-20,-91,-30,-1,-30,284709
933301,1476974,-972847,1366,-41,31,-41,-7,16,31,16,284697
933292,1476143,-972943,1399,-18,0,-18,-1,-9,0,-9,284697
933036,1477131,-972988,1348,168,25,168,-380,-61,25,-61,284713
933029,1479552,-973239,1401,42,23,42,19,-53,23,-53,284657
932922,1477129,-973517,1417,-22,-6,-22,-233,-125,-6,-125,284649
932805,1476179,-973677,1420,3,-4,3,23,-14,-4,-14,284675
932679,1477695,-973649,1415,-46,24,-46,-198,111,24,111,284633
932489,1476244,-973893,1394,-87,-29,-87,-156,-76,-29,-76,284649
932387,1476533,-974026,1415,-39,-10,-39,-213,-30,-10,-30,284702
932387,1478338,-974138,1411,-43,3,-43,-79,15,3,15,284692
932361,1478024,-974391,1419,-14,12,-14,-2,32,12,32,284668
932309,1477732,-974400,1424,0,1,0,-6,23,1,23,284702
932376,1476622,-974441,1392,-40,-12,-40,-34,-10,-12,-10,284712
932241,1475736,-974592,1408,-38,-9,-38,-73,-22,-9,-22,284706
931943,1475721,-974650,1315,159,39,159,-232,-65,39,-65,284681
931639,1476134,-974927,1267,-167,-103,-167,-249,-189,-103,-189,284598
931631,1476455,-975227,1373,16,-2,16,-229,-202,-2,-202,284557
931571,1476140,-975120,1411,-11,-9,-11,-181,-159,-9,-159,284601
931402,1475733,-975051,1401,40,35,40,-45,-100,35,-100,284612
931209,1474452,-975174,1388,91,9,91,-175,-9,9,-9,284689
931206,1474804,-975413,1412,4,20,4,6,34,20,34,284630
931085,1474966,-975607,1414,9,-8,9,0,20,-8,20,284669
931043,1475206,-975672,1421,-14,-5,-14,-64,-9,-5,-9,284705
930907,1476898,-975931,1412,112,-26,112,-937,199,-26,199,284669
930858,1475905,-976221,1424,18,-5,18,52,-33,-5,-33,284581
930716,1476650,-976206,1416,0,15,0,15,0,15,0,284655
930614,1476227,-976079,1422,26,22,26,-259,-186,22,-186,284564
930410,1475905,-976165,1396,64,-2,64,-86,-14,-2,-14,284682
930112,1475546,-976086,1297,66,79,66,-3,-42,79,-42,284658
930183,1475177,-976077,1351,43,-9,43,-16,21,-9,21,284671
930246,1475986,-975916,1372,75,-74,75,-125,147,-74,147,284550
930184,1476614,-975856,1412,10,-18,10,11,41,-18,41,284645
930042,1475844,-975990,1407,2,-9,2,12,7,-9,7,284685
929862,1476739,-976003,1397,29,16,29,-23,-21,16,-21,284696
929698,1475524,-976276,1394,-99,-42,-99,-425,-204,-42,-204,284606
929555,1475502,-976526,1406,19,-40,19,-47,46,-40,46,284622
929258,1475711,-976741,1328,236,-83,236,-533,172,-83,172,284622
929139,1477788,-977034,1393,48,-45,48,43,66,-45,66,284618
928949,1475949,-976902,1387,-143,49,-143,-728,321,49,321,284542
928907,1475507,-977017,1417,-21,14,-21,76,50,14,50,284666
928892,1475308,-977103,1420,-8,-1,-8,14,4,-1,4,284700
928708,1475070,-977228,1392,-32,-5,-32,-18,-4,-5,-4,284710
928649,1476558,-977598,1417,-12,1,-12,-389,250,1,250,284558
928417,1475964,-977793,1370,38,-28,38,12,62,-28,62,284656
928396,1475227,-977957,1406,44,0,44,-298,-65,0,-65,284688
928281,1475166,-978106,1419,7,-3,7,37,-8,-3,-8,284707
928283,1476057,-978218,1421,29,1,29,-100,-12,1,-12,284692
928111,1475786,-978523,1398,44,-50,44,-23,65,-50,65,284617
928111,1475786,-978523,1398,44,-50,44,-23,65,-50,65,284617
928090,1475461,-978515,1412,4,-26,4,13,8,-26,8,284676
927793,1475664,-978512,1303,176,37,176,-234,-63,37,-63,284694
927671,1475458,-978638,1385,49,7,49,-21,3,7,3,284712
927366,1475323,-978568,1301,59,84,59,-8,-35,84,-35,284650
927183,1475093,-978581,1370,0,47,0,7,6,47,6,284678
926938,1475117,-978525,1347,45,60,45,-14,-33,60,-33,284679
926755,1475326,-978817,1370,90,-38,90,-189,133,-38,133,284621
926450,1475135,-979085,1296,-18,-104,-18,19,-4,-104,-4,284610
926206,1475331,-979449,1325,121,-156,121,-214,230,-156,230,284441
926145,1475165,-979565,1397,21,-44,21,25,29,-44,29,284613
926084,1475078,-979610,1419,3,-11,3,13,2,-11,2,284672
926023,1475334,-979808,1425,-3,-2,-3,-194,91,-2,91,284652
926085,1476254,-980084,1394,20,60,20,13,-23,60,-23,284596
926036,1475732,-979992,1417,0,12,0,4,-23,12,-23,284627
926197,1474338,-980028,1322,-44,-17,-44,-8,-13,-17,-13,284688
925979,1474865,-979959,1350,42,49,42,-34,-64,49,-64,284651
925846,1473893,-980212,1399,19,-4,19,-15,33,-4,33,284626
925613,1474201,-980333,1364,-74,-9,-74,-95,-6,-9,-6,284696
925603,1474289,-980499,1406,11,2,11,-138,-40,2,-40,284700
925535,1474328,-980475,1421,9,-1,9,-282,95,-1,95,284679
925291,1474623,-980455,1352,16,43,16,37,6,43,6,284676
925046,1474732,-980386,1342,-63,71,-63,-26,58,71,58,284656
925045,1473718,-980177,1390,-12,-30,-12,12,-1,-30,-1,284477
925186,1474171,-980167,1318,96,-56,96,-76,45,-56,45,284618
925114,1474540,-980291,1395,15,-15,15,14,0,-15,0,284678
925238,1474904,-980177,1358,-84,-73,-84,-88,-94,-73,-94,284615
925462,1474935,-980446,1221,11,118,11,16,-32,118,-32,284568
925365,1473748,-980277,1364,-4,51,-4,-4,45,51,45,284525
925186,1474042,-980354,1376,-80,19,-80,-184,18,19,18,284651
924992,1473232,-980311,1380,-46,41,-46,-4,37,41,37,284655
924635,1473157,-980334,1228,153,39,153,-128,-16,39,-16,284699
924308,1473644,-980521,1232,-180,-58,-180,-282,-107,-58,-107,284676
924147,1474161,-980488,1357,-44,3,-44,15,10,3,10,284673
924179,1473136,-980424,1381,68,-34,68,-213,109,-34,109,284661
923887,1472369,-980483,1325,-202,-7,-202,-476,25,-7,25,284710
923942,1473858,-980355,1360,-115,-62,-115,-127,-131,-62,-131,284610
923772,1474364,-980516,1386,-16,-38,-16,24,-20,-38,-20,284664
923643,1474697,-980514,1407,2,2,2,9,-11,2,-11,284674
923643,1474686,-980714,1414,25,16,25,-52,-44,16,-44,284686
923643,1474451,-980893,1411,69,23,69,-319,-99,23,-99,284660
923457,1472353,-980804,1394,-6,50,-6,29,9,50,9,284635
923524,1473345,-980796,1382,76,-8,76,-147,52,-8,52,284678
923353,1473956,-980800,1398,-28,11,-28,-60,40,11,40,284703
923337,1474530,-980596,1410,-20,-40,-20,-12,-73,-40,-73,284473
923152,1473866,-980653,1394,91,-10,91,-268,-22,-10,-22,284646
922843,1473392,-980645,1299,75,39,75,3,-25,39,-25,284677
922862,1473156,-980686,1380,-23,6,-23,-93,-22,6,-22,284710
922606,1474262,-980674,1331,134,45,134,-202,-74,45,-74,284688
922715,1473337,-980823,1348,46,36,46,18,-23,36,-23,284709
922659,1474070,-980958,1405,7,10,7,5,-11,10,-11,284714
922655,1474709,-980876,1417,-13,-15,-13,-52,-71,-15,-71,284646
922742,1474669,-980995,1377,69,11,69,-86,-35,11,-35,284698
922604,1474061,-980925,1402,66,27,66,-289,-133,27,-133,284661
922376,1472989,-980997,1368,-111,10,-111,-252,-16,10,-16,284710
922356,1473814,-980962,1406,-9,-7,-9,12,20,-7,20,284684
922482,1474588,-980802,1336,-129,-95,-129,-172,-140,-95,-140,284585
922433,1474778,-980792,1400,-21,-29,-21,27,-28,-29,-28,284660
922254,1474650,-980758,1394,-54,26,-54,-93,67,26,67,284655
922117,1474679,-980979,1407,-28,-16,-28,-16,-34,-16,-34,284632
922054,1473569,-980782,1422,-2,-7,-2,-10,54,-7,54,284528
921827,1472932,-980759,1384,-23,27,-23,3,25,27,25,284638
921926,1472775,-980879,1361,-18,21,-18,6,7,21,7,284695
921814,1472630,-981000,1404,0,2,0,14,4,2,4,284708
921694,1473881,-980980,1412,18,14,18,-19,-24,14,-24,284690
921693,1474098,-981042,1419,36,4,36,-203,-2,4,-2,284719
921580,1472436,-981094,1420,29,0,29,-105,6,0,6,284713
921507,1471391,-981414,1426,7,-10,7,-2,54,-10,54,284593
921493,1471927,-981538,1422,0,1,0,9,11,1,11,284680
921630,1473845,-981690,1331,-218,33,-218,-489,77,33,77,284702
921574,1472979,-981833,1400,-37,9,-37,-61,-27,9,-27,284700
921574,1472979,-981833,1400,-37,9,-37,-61,-27,9,-27,284700
921582,1471546,-981989,1409,14,17,14,-12,-30,17,-30,284695
921456,1473193,-982161,1415,-1,-5,-1,24,-11,-5,-11,284696
921315,1472494,-982189,1414,-56,7,-56,-275,43,7,43,284704
921389,1472739,-982089,1376,-101,-56,-101,-141,-105,-56,-105,284640
921392,1472374,-982225,1403,23,-8,23,-135,-51,-8,-51,284691
921203,1472593,-982342,1384,56,-21,56,-49,18,-21,18,284689
921090,1471051,-982437,1411,-29,-8,-29,-305,-15,-8,-15,284710
920889,1470636,-982615,1386,5,-30,5,35,6,-30,6,284687
920884,1472724,-982714,1408,-11,-5,-11,-6,6,-5,6,284708
921011,1473816,-982810,1347,5,7,5,17,0,7,0,284710
920762,1473286,-982909,1326,31,-14,31,0,6,-14,6,284706
920828,1473976,-983038,1354,26,24,26,1,-16,24,-16,284688
920729,1472188,-983184,1403,11,2,11,-5,13,2,13,284696
920579,1473375,-983048,1402,-15,48,-15,0,45,48,45,284580
920725,1471736,-983037,1330,31,-32,31,-2,26,-32,26,284651
920594,1473185,-983007,1390,-5,7,-5,-3,25,7,25,284667
920461,1473157,-983004,1411,28,12,28,-156,-46,12,-46,284686
920230,1474564,-983066,1360,243,11,243,-861,-35,11,-35,284713
920093,1473521,-983211,1398,25,-4,25,75,-16,-4,-16,284703
919996,1472510,-983427,1419,-17,-6,-17,-694,-194,-6,-194,284659
919972,1471221,-983596,1421,15,9,15,-9,-83,9,-83,284676
919687,1473213,-983717,1317,118,-29,118,-112,21,-29,21,284701
919505,1471926,-983790,1375,58,-6,58,-55,0,-6,0,284711
919249,1470845,-983984,1341,-63,-61,-63,-58,-60,-61,-60,284662
919081,1470321,-984054,1387,-46,-16,-46,-51,-7,-16,-7,284695
918714,1469304,-984255,1216,173,-90,173,-147,75,-90,75,284673
918702,1471133,-984448,1355,-22,-7,-22,-224,113,-7,113,284667
918442,1472810,-984459,1320,-38,13,-38,19,23,13,23,284706
918324,1470678,-984352,1390,36,17,36,-305,-107,17,-107,284690
918030,1470423,-984324,1326,3,45,3,44,-17,45,-17,284686
918144,1471162,-984539,1321,86,83,86,-82,-82,83,-82,284648
918086,1469731,-984652,1396,8,25,8,-148,23,25,23,284694
918024,1470932,-984643,1419,0,9,0,38,-2,9,-2,284709
918217,1470670,-984805,1290,-87,61,-87,-43,37,61,37,284684
918157,1470289,-984795,1386,-10,16,-10,-21,38,16,38,284658
918084,1471420,-984647,1415,0,7,0,-12,-40,7,-40,284606
917922,1469896,-984466,1411,46,44,46,-151,-154,44,-154,284545
917977,1469983,-984641,1393,5,43,5,24,-21,43,-21,284639
917839,1471323,-984623,1407,35,25,35,-94,-42,25,-42,284684
917662,1472245,-984719,1398,98,-3,98,-314,31,-3,31,284711
917408,1471039,-984815,1360,-52,-18,-52,-39,-13,-18,-13,284706
917245,1473356,-985099,1389,84,-50,84,-463,228,-50,228,284600
917307,1471554,-985346,1376,93,49,93,-107,-91,49,-91,284589
917052,1470929,-985202,1341,73,79,73,-18,-71,79,-71,284622
917007,1471924,-985238,1400,-7,21,-7,-134,-33,21,-33,284679
916999,1472205,-985364,1413,-4,16,-4,21,-2,16,-2,284699
917063,1472038,-985507,1397,84,28,84,-244,-69,28,-69,284691
917059,1471899,-985620,1407,71,18,71,-258,-62,18,-62,284707
917041,1470160,-985645,1418,-21,0,-21,-207,-42,0,-42,284710
917047,1471459,-985527,1414,-41,-30,-41,-94,-108,-30,-108,284627
917121,1473021,-985694,1376,32,32,32,-9,-50,32,-50,284641
916812,1471519,-985584,1294,-61,99,-61,-24,41,99,41,284635
916737,1470046,-985747,1388,-12,29,-12,-415,138,29,138,284660
916516,1470114,-985996,1359,20,-69,20,40,53,-69,53,284600
916509,1468870,-986198,1401,17,-3,17,-2,-28,-3,-28,284638
916506,1470580,-986161,1412,-13,-13,-13,-4,-27,-13,-27,284681
916510,1471310,-986323,1418,27,14,27,-93,-69,14,-69,284668
916247,1469627,-986438,1348,45,-24,45,-2,3,-24,3,284697
916315,1471055,-986526,1376,-49,-3,-49,-59,12,-3,12,284711
916204,1471715,-986473,1409,-7,8,-7,15,3,8,3,284686
916007,1473381,-986647,1388,39,-28,39,-33,36,-28,36,284682
916139,1471076,-986832,1350,-177,27,-177,-469,110,27,110,284685
916187,1472929,-987031,1371,-46,45,-46,45,38,45,38,284676
916246,1471561,-987131,1387,11,24,11,9,-1,24,-1,284699
916208,1473217,-987145,1416,-3,6,-3,-15,-10,6,-10,284706
916209,1473989,-987168,1416,1,-2,1,12,0,-2,0,284710
916260,1473392,-987253,1397,-28,6,-28,-16,7,6,7,284707
916257,1472915,-987335,1407,5,6,5,3,-2,6,-2,284709
916074,1471227,-987369,1401,-68,12,-68,-224,32,12,32,284707
916012,1471647,-987424,1420,-9,3,-9,-5,0,3,0,284711
916012,1471647,-987424,1420,-9,3,-9,-5,0,3,0,284711
916030,1473029,-987588,1417,23,17,23,-44,-37,17,-37,284684
915836,1472821,-987516,1392,11,36,11,11,-15,36,-15,284671
915844,1471774,-987675,1407,-40,26,-40,-149,58,26,58,284675
915942,1472819,-987602,1357,161,-56,161,-422,180,-56,180,284638
916139,1473570,-987536,1252,183,-98,183,-110,111,-98,111,284657
916270,1472861,-987628,1297,162,-25,162,-170,3,-25,3,284695
916130,1473729,-987716,1378,0,-13,0,-28,-12,-13,-12,284707
915945,1471708,-987948,1384,-71,-50,-71,-166,-119,-50,-119,284634
915880,1473119,-987854,1415,-10,-15,-10,-11,23,-15,23,284651
915905,1472908,-987848,1401,-22,-10,-22,-9,-3,-10,-3,284707
915724,1472505,-987953,1393,-54,-22,-54,-80,-36,-22,-36,284697
915763,1473832,-987888,1395,-64,-34,-64,-106,-71,-34,-71,284664
915714,1473004,-987926,1419,-8,-11,-8,-70,6,-11,6,284705
915661,1471691,-988031,1424,-1,-2,-1,22,2,-2,2,284703
915475,1472990,-988077,1399,-54,-3,-54,-92,-4,-3,-4,284710
915356,1472769,-988205,1416,-9,-5,-9,18,0,-5,0,284702
915237,1473955,-988233,1419,16,1,16,-37,-10,1,-10,284707
915105,1474535,-988471,1414,18,-33,18,-6,41,-33,41,284616
915156,1472294,-988714,1389,34,41,34,-15,-39,41,-39,284610
914978,1472503,-988711,1398,27,28,27,-14,-24,28,-24,284676
914976,1472004,-988597,1407,90,-20,90,-601,203,-20,203,284634
914846,1472543,-988609,1417,49,-4,49,-167,17,-4,17,284695
914916,1472846,-988718,1388,-95,19,-95,-259,59,19,59,284698
914681,1471616,-988729,1349,35,14,35,0,2,14,2,284713
914422,1473104,-988776,1342,-21,9,-21,0,2,9,2,284710
914438,1471593,-988824,1384,21,5,21,-20,-2,5,-2,284711
914559,1472452,-988705,1345,-183,-54,-183,-480,-152,-54,-152,284665
914627,1471352,-988722,1367,-37,-16,-37,54,-24,-16,-24,284709
914550,1471133,-988674,1410,3,-3,3,-362,-73,-3,-73,284701
914370,1470839,-988848,1396,59,-33,59,-90,60,-33,60,284674
914186,1472510,-988881,1384,-56,-2,-56,-106,23,-2,23,284703
914133,1471160,-988816,1415,-4,-3,-4,-52,46,-3,46,284686
914000,1470357,-989020,1419,-46,-11,-46,-257,-90,-11,-90,284682
913649,1470242,-989145,1262,72,-32,72,9,4,-32,4,284698
913559,1471294,-989173,1379,10,-9,10,11,1,-9,1,284712
913327,1471079,-989448,1357,148,-74,148,-373,192,-74,192,284617
913458,1470517,-989583,1317,27,28,27,52,26,28,26,284662
913315,1471655,-989738,1378,41,-10,41,-58,40,-10,40,284678
913083,1470882,-989749,1357,4,12,4,15,7,12,7,284696
913154,1471857,-990048,1361,-84,82,-84,-147,149,82,149,284578
913031,1471906,-990159,1401,-53,15,-53,-216,-33,15,-33,284657
912973,1472263,-990330,1420,-10,6,-10,-4,29,6,29,284667
913031,1472520,-990358,1403,-40,-8,-40,-51,-7,-8,-7,284695
912834,1473731,-990333,1386,3,18,3,13,-8,18,-8,284697
912848,1474513,-990352,1402,-31,0,-31,-65,-15,0,-15,284709
912828,1472685,-990589,1416,-25,19,-25,-84,94,19,94,284620
912852,1471309,-990500,1409,4,-22,4,29,35,-22,35,284641
912779,1470739,-990407,1422,2,-4,2,5,-12,-4,-12,284662
912672,1470087,-990453,1425,-16,0,-16,-183,3,0,3,284700
912550,1470216,-990571,1421,16,-8,16,-31,27,-8,27,284697
912550,1470296,-990743,1421,-15,13,-15,-51,57,13,57,284673
912244,1468734,-990983,1296,-140,-121,-140,-132,-124,-121,-124,284593
912231,1469125,-991225,1383,4,-14,4,-96,-123,-14,-123,284598
912290,1468667,-991358,1384,-65,27,-65,-116,47,27,47,284657
911979,1471409,-991352,1295,-143,21,-143,-109,24,21,24,284697
911745,1470641,-991392,1341,-69,5,-69,-19,2,5,2,284711
911750,1470297,-991582,1387,1,28,1,2,-23,28,-23,284662
911683,1469275,-991664,1416,8,7,8,-166,16,7,16,284696
911669,1470646,-991569,1419,14,-14,14,-3,40,-14,40,284660
911688,1471493,-991585,1417,3,-4,3,10,7,-4,7,284707
911489,1472064,-991604,1390,28,-1,28,-11,1,-1,1,284711
911548,1470252,-991797,1378,-69,39,-69,-128,75,39,75,284669
911431,1471288,-991873,1408,-9,6,-9,21,11,6,11,284700
911330,1471798,-991852,1420,-3,6,-3,7,8,6,8,284702
911142,1472409,-992037,1389,91,-39,91,-222,105,-39,105,284667
911198,1471263,-992184,1379,39,27,39,20,-6,27,-6,284668
910957,1471837,-992037,1342,-4,86,-4,11,8,86,8,284624
910948,1472407,-992117,1397,-36,29,-36,-191,23,29,23,284694
910817,1471093,-992143,1406,-42,9,-42,-78,6,9,6,284710
910895,1470059,-992137,1371,171,0,171,-607,12,0,12,284711
910895,1470059,-992137,1371,171,0,171,-607,12,0,12,284711
910690,1471318,-992208,1365,60,-7,60,47,5,-7,5,284709
910702,1470928,-992094,1392,-30,-31,-30,-81,-69,-31,-69,284659
910776,1472975,-992163,1378,-60,4,-60,-59,7,4,7,284705
910897,1470282,-992024,1342,63,-57,63,-59,63,-57,63,284661
910997,1471646,-991975,1336,-103,-56,-103,-175,-61,-56,-61,284673
910835,1472973,-992039,1382,-76,-14,-76,-149,-9,-14,-9,284703
911074,1471583,-992058,1209,34,4,34,18,0,4,0,284711
911071,1470923,-992108,1350,1,6,1,18,2,6,2,284708
910956,1470428,-992182,1401,0,0,0,18,1,0,1,284708
910875,1470146,-992127,1419,-2,3,-2,-2,17,3,17,284689
910899,1470563,-992137,1415,-79,-8,-79,-517,-50,-8,-50,284708
910826,1470371,-992330,1425,-11,-4,-11,38,21,-4,21,284669
910658,1470088,-992397,1407,-31,-11,-31,-24,-9,-11,-9,284708
910719,1470328,-992609,1381,-84,47,-84,-145,100,47,100,284645
910536,1470184,-992421,1393,-4,62,-4,22,0,62,0,284587
910324,1471060,-992560,1375,-56,-16,-56,-62,-47,-16,-47,284646
910153,1470943,-992580,1391,68,-8,68,-262,6,-8,6,284704
910100,1469616,-992710,1415,-2,3,-2,-41,41,3,41,284690
910035,1469838,-992650,1424,-1,-1,-1,9,-4,-1,-4,284677
909903,1470176,-992394,1419,30,38,30,-96,-142,38,-142,284529
910080,1471173,-992490,1307,70,49,70,-10,-42,49,-42,284656
910090,1469477,-992418,1379,16,-3,16,11,0,-3,0,284674
909966,1469823,-992331,1404,24,16,24,-36,-39,16,-39,284681
909782,1471131,-992302,1387,24,27,24,2,-19,27,-19,284690
909604,1470792,-992213,1390,46,42,46,-57,-58,42,-58,284662
909674,1470540,-992184,1371,-59,-13,-59,-64,-44,-13,-44,284696
909558,1469297,-992344,1403,23,-20,23,-112,64,-20,64,284686
909302,1469703,-992117,1338,59,111,59,-12,-67,111,-67,284538
909294,1470992,-992145,1394,0,34,0,12,-11,34,-11,284674
909054,1470774,-992021,1357,83,64,83,-103,-76,64,-76,284664
909003,1470475,-992007,1405,9,16,9,12,-16,16,-16,284709
908880,1470574,-991961,1418,35,9,35,-267,-53,9,-53,284708
908747,1470180,-991934,1416,-12,9,-12,0,3,9,3,284709
908934,1470099,-991920,1297,27,-21,27,10,5,-21,5,284712
908949,1470197,-992024,1375,-23,0,-23,-47,16,0,16,284709
908827,1470420,-992121,1406,41,-8,41,-296,64,-8,64,284699
908704,1469212,-992208,1418,21,-8,21,-19,33,-8,33,284704
908446,1468290,-992241,1351,-47,-2,-47,-22,5,-2,5,284709
908272,1469248,-992309,1382,34,-8,34,-65,15,-8,15,284707
908254,1468484,-992078,1407,0,-35,0,11,-20,-35,-20,284573
908204,1469275,-991996,1420,-5,-17,-5,-5,-24,-17,-24,284641
907950,1469596,-992033,1344,-17,9,-17,8,-3,9,-3,284690
907911,1469660,-992050,1401,4,3,4,-19,-3,3,-3,284711
907951,1470165,-992028,1397,-67,-10,-67,-189,-35,-10,-35,284703
908082,1469093,-991957,1329,-76,-46,-76,-23,-38,-46,-38,284690
908034,1468573,-991914,1398,-20,-17,-20,-105,-50,-17,-50,284694
907945,1468946,-991787,1419,-12,-2,-12,-280,130,-2,130,284656
907969,1469039,-991623,1409,80,-30,80,-367,177,-30,177,284638
908078,1468246,-991664,1361,30,3,30,38,22,3,22,284699
907958,1467632,-991817,1402,-30,-11,-30,-196,-74,-11,-74,284685
907907,1470092,-991787,1419,-10,-5,-10,-38,-35,-5,-35,284709
907841,1470118,-991847,1426,0,-2,0,3,-2,-2,-2,284718
907600,1471062,-992101,1366,-33,-82,-33,0,-46,-82,-46,284617
907406,1470625,-992159,1384,7,-41,7,4,0,-41,0,284678
907170,1469474,-992247,1357,130,-30,130,-264,41,-30,41,284704
907226,1468548,-992268,1370,54,-11,54,27,9,-11,9,284711
907172,1467818,-992284,1410,15,-4,15,-137,10,-4,10,284710
907114,1469559,-992369,1422,11,0,11,-530,-67,0,-67,284701
907107,1468795,-992574,1415,-37,25,-37,-80,84,25,84,284652
906852,1468237,-992628,1353,10,-6,10,13,16,-6,16,284699
906989,1468119,-992660,1323,-125,16,-125,-167,23,16,23,284715
907050,1467845,-992735,1372,-45,19,-45,21,13,19,13,284704
907111,1467782,-992714,1387,-44,-9,-44,-29,-16,-9,-16,284704
907173,1468807,-992845,1391,-30,15,-30,12,15,15,15,284698
907103,1468468,-992683,1417,-2,6,-2,-160,-126,6,-126,284619
907275,1468031,-992643,1311,-20,-52,-20,22,-26,-52,-26,284665
907279,1467560,-992628,1384,27,-22,27,-89,16,-22,16,284698
907355,1467733,-992590,1375,-69,-30,-69,-110,-39,-30,-39,284697
